order_id,order_date,customer_id,product_id,quantity,unit_price,region
4606,2022-04-11,885,40,4,57.9,North
4607,2023-10-23,991,42,4,283.11,East
4608,2024-08-25,563,43,4,153.02,East
4609,2022-08-31,506,20,5,480.87,West
4610,2024-01-23,65,3,5,427.81,South
4611,2023-05-27,566,48,5,403.62,East
4612,2024-04-28,952,35,4,406.72,East
4613,2023-07-09,222,8,1,446.43,East
4614,2022-08-14,466,12,5,433.95,West
4615,2022-08-02,72,50,1,464.82,South
4616,2023-12-19,888,45,4,467.84,South
4617,2022-03-08,474,43,1,156.18,West
4618,2023-01-31,680,32,5,117.59,North
4619,2023-09-04,698,29,1,325.12,West
4620,2024-11-01,655,45,4,70.43,West
4621,2024-02-09,19,21,5,113.46,East
4622,2023-02-11,522,3,5,388.75,North
4623,2024-07-13,984,38,4,328.17,North
4624,2023-10-09,784,27,2,328.92,West
4625,2022-08-10,683,3,3,475.81,East
4626,2023-10-16,415,1,4,337.14,West
4627,2023-03-04,364,46,1,221.1,North
4628,2024-09-03,528,20,2,147.36,South
4629,2024-10-02,80,7,4,175.89,East
4630,2023-01-06,796,41,3,146.13,East
4631,2024-04-29,190,1,5,27.14,East
4632,2024-05-05,148,10,3,138.17,West
4633,2022-08-17,675,45,3,419.33,South
4634,2022-10-07,443,12,4,366.83,North
4635,2024-12-06,265,4,5,314.7,South
4636,2024-09-01,872,7,5,452.08,North
4637,2024-01-28,650,10,3,139.42,South
4638,2024-11-13,509,22,4,293.07,South
4639,2022-11-17,301,25,5,25.35,East
4640,2022-10-01,466,29,5,447.08,South
4641,2023-07-10,365,39,1,229.39,South
4642,2024-04-23,399,15,3,97.16,North
4643,2023-10-30,493,19,2,127.27,North
4644,2024-09-26,542,39,3,425.64,South
4645,2023-01-15,816,46,4,63.32,East
4646,2023-12-12,480,46,5,463.35,East
4647,2024-01-16,168,18,5,193.0,North
4648,2023-11-06,603,42,1,133.03,West
4649,2022-04-26,91,3,5,172.61,North
4650,2023-08-28,723,6,5,210.4,East
4651,2024-12-01,842,22,2,278.58,West
4652,2023-01-14,300,41,3,297.54,North
4653,2023-04-11,174,46,5,229.43,North
4654,2022-10-07,646,31,4,228.72,West
4655,2023-09-10,373,21,2,149.8,North
4656,2022-04-28,24,8,2,198.07,East
4657,2022-11-05,201,1,1,238.9,West
4658,2022-04-10,731,3,4,302.82,East
4659,2022-09-18,7,29,2,74.04,South
4660,2024-09-19,6,6,3,384.35,North
4661,2022-10-13,630,33,4,343.48,South
4662,2022-11-24,161,18,3,156.4,South
4663,2022-03-04,597,42,1,235.08,South
4664,2023-11-18,878,49,1,474.0,North
4665,2024-01-08,248,1,5,20.03,West
4666,2024-10-27,166,22,3,407.56,East
4667,2023-10-01,428,31,3,260.75,North
4668,2024-07-24,145,23,1,313.22,East
4669,2023-04-21,511,8,3,345.42,West
4670,2022-02-22,543,29,4,233.45,North
4671,2024-01-24,933,44,5,104.01,East
4672,2023-05-01,509,46,5,455.7,South
4673,2023-02-13,907,19,4,372.69,North
4674,2024-10-27,220,49,2,284.2,East
4675,2023-10-30,645,16,3,229.74,South
4676,2024-04-14,576,19,2,254.67,West
4677,2024-05-25,76,37,2,413.53,South
4678,2023-01-02,643,22,3,16.13,South
4679,2024-09-28,824,19,1,434.01,South
4680,2022-09-07,319,4,3,32.91,East
4681,2023-01-15,873,5,1,311.8,East
4682,2024-05-21,38,5,4,173.23,West
4683,2024-04-14,566,25,1,342.34,South
4684,2024-02-14,642,24,2,51.92,South
4685,2024-07-07,730,1,2,282.55,South
4686,2023-03-31,514,50,2,429.06,South
4687,2023-01-01,246,28,1,252.37,South
4688,2023-02-07,140,47,2,51.33,North
4689,2022-02-27,808,21,5,28.32,West
4690,2023-06-05,258,19,3,314.39,East
4691,2022-07-29,617,23,2,44.07,East
4692,2024-11-30,381,14,1,44.93,North
4693,2024-03-26,848,6,2,218.47,East
4694,2022-06-22,478,32,1,112.66,South
4695,2022-08-22,185,50,3,110.06,East
4696,2024-03-03,303,32,1,245.68,South
4697,2024-03-03,494,8,3,147.59,West
4698,2024-11-28,756,37,2,117.44,East
4699,2022-04-29,164,22,5,262.06,North
4700,2022-12-01,644,8,2,152.53,East
4701,2022-11-20,203,38,3,49.31,South
4702,2024-10-07,408,10,4,344.54,North
4703,2022-10-11,210,3,4,296.95,South
4704,2022-08-01,859,13,4,113.94,West
4705,2024-07-17,101,39,2,295.3,East
4706,2024-01-22,446,30,1,478.24,West
4707,2022-12-05,898,4,5,478.67,West
4708,2024-11-11,783,45,5,270.65,North
4709,2022-04-15,971,6,2,58.03,South
4710,2024-02-09,987,16,3,234.51,East
4711,2023-12-17,561,22,2,23.22,North
4712,2024-02-02,368,27,4,213.45,East
4713,2023-01-14,239,21,3,455.62,West
4714,2023-12-14,727,29,5,239.05,North
4715,2022-08-13,291,1,2,279.74,West
4716,2024-01-08,372,30,1,87.44,East
4717,2022-08-24,862,24,1,17.67,West
4718,2022-07-02,431,13,5,496.76,West
4719,2023-12-13,280,30,3,175.75,North
4720,2023-03-20,467,26,4,146.88,West
4721,2023-09-15,316,34,1,289.93,West
4722,2024-10-26,989,20,1,375.21,South
4723,2024-01-19,77,6,2,133.19,East
4724,2022-06-04,816,43,5,266.82,East
4725,2022-09-14,151,49,1,172.99,West
4726,2022-08-23,396,9,2,245.67,East
4727,2023-05-15,496,37,3,89.04,North
4728,2022-10-16,297,37,1,259.96,North
4729,2023-05-25,669,16,5,33.2,East
4730,2023-12-10,710,4,2,421.6,North
4731,2024-02-24,947,32,3,317.55,South
4732,2024-06-12,896,20,2,471.33,West
4733,2024-02-15,407,29,4,303.87,East
4734,2022-10-25,287,31,5,99.26,South
4735,2022-05-17,493,45,5,247.18,East
4736,2023-01-11,917,17,1,335.7,East
4737,2022-03-28,536,41,2,193.37,East
4738,2023-03-13,456,25,3,280.8,South
4739,2024-02-03,492,45,1,89.72,North
4740,2023-12-03,9,16,5,390.79,South
4741,2024-07-30,918,20,2,455.67,South
4742,2022-06-01,132,42,3,164.29,South
4743,2024-10-28,77,10,5,398.73,West
4744,2024-03-17,738,48,3,55.05,East
4745,2022-08-23,131,23,2,130.89,West
4746,2023-11-06,997,33,3,236.32,North
4747,2023-07-15,888,43,1,199.34,North
4748,2022-02-07,412,13,1,313.62,North
4749,2024-04-01,90,25,2,285.86,North
4750,2023-02-25,498,50,5,52.76,South
4751,2022-12-14,629,37,4,74.53,West
4752,2024-01-18,622,36,4,35.34,West
4753,2022-09-30,889,24,4,476.78,North
4754,2022-11-04,354,6,5,326.22,West
4755,2024-09-02,271,15,1,429.24,West
4756,2024-01-03,392,34,1,275.22,West
4757,2024-10-29,432,4,1,104.98,West
4758,2023-03-20,739,14,2,317.03,West
4759,2023-02-09,472,4,1,257.62,South
4760,2024-05-02,756,28,1,210.01,South
4761,2024-02-17,308,29,1,192.18,West
4762,2022-04-25,508,18,4,328.54,West
4763,2022-03-06,55,20,3,312.7,West
4764,2024-04-04,37,48,1,84.27,North
4765,2022-08-27,900,41,3,409.95,North
4766,2022-10-29,55,32,1,321.68,West
4767,2024-08-26,524,8,4,272.55,South
4768,2023-01-04,915,43,4,376.97,North
4769,2022-08-21,463,46,3,85.3,East
4770,2022-07-14,697,49,4,460.66,North
4771,2024-06-25,478,13,2,142.59,North
4772,2024-11-01,749,40,5,138.75,East
4773,2024-07-09,805,46,5,409.3,West
4774,2023-11-20,716,43,1,173.66,North
4775,2022-06-26,211,9,4,417.05,North
4776,2022-08-05,226,40,5,170.72,West
4777,2024-10-31,7,46,3,279.84,North
4778,2023-09-22,732,47,3,123.11,North
4779,2022-06-13,823,33,3,368.44,West
4780,2022-02-22,540,12,1,91.8,North
4781,2022-08-06,989,37,5,450.72,West
4782,2024-09-25,805,25,5,192.11,North
4783,2024-04-03,212,46,5,241.07,West
4784,2023-01-20,189,25,3,21.77,East
4785,2022-02-25,75,16,3,488.14,North
4786,2022-04-28,754,16,1,408.46,East
4787,2024-06-18,114,39,2,229.03,South
4788,2024-03-08,679,35,5,460.93,South
4789,2024-02-19,618,23,1,466.22,East
4790,2024-10-12,151,8,3,271.2,North
4791,2024-03-13,436,46,2,124.59,East
4792,2024-04-24,878,3,4,248.68,East
4793,2024-05-04,84,24,2,169.15,West
4794,2023-12-09,212,43,1,229.51,East
4795,2022-01-22,779,22,2,456.58,East
4796,2024-04-22,834,14,3,148.1,West
4797,2022-07-11,781,22,2,421.09,West
4798,2024-10-15,461,34,3,468.3,West
4799,2023-01-31,937,36,2,404.48,East
4800,2024-10-27,177,31,1,268.35,North
4801,2023-10-02,783,21,4,286.35,South
4802,2024-10-15,312,5,5,411.62,East
4803,2023-07-21,694,19,2,31.81,North
4804,2022-08-19,159,42,4,370.61,West
4805,2024-05-23,701,21,2,269.15,East
4806,2023-07-28,186,2,4,204.6,East
4807,2022-08-28,471,3,3,385.79,East
4808,2022-03-31,956,47,4,140.46,West
4809,2022-08-20,309,30,5,448.81,West
4810,2023-04-02,982,34,4,347.36,South
4811,2022-08-21,246,25,5,308.98,West
4812,2022-12-20,829,35,5,266.33,West
4813,2024-10-01,976,29,4,114.25,West
4814,2023-03-15,384,12,5,312.3,West
4815,2022-12-11,42,23,5,365.21,North
4816,2023-10-26,285,28,3,15.73,North
4817,2023-10-19,980,46,1,189.55,East
4818,2022-05-10,988,17,3,417.91,North
4819,2022-05-21,923,16,1,319.78,West
4820,2023-02-19,300,49,1,311.48,West
4821,2023-09-18,989,9,3,122.02,South
4822,2022-10-11,901,3,5,319.72,West
4823,2022-08-11,436,22,3,395.21,West
4824,2024-01-14,369,31,5,206.86,East
4825,2023-04-08,874,14,3,99.23,West
4826,2022-12-23,486,3,3,47.86,East
4827,2024-11-12,949,38,2,257.79,West
4828,2024-05-08,436,23,4,345.09,East
4829,2023-10-27,806,21,3,89.69,East
4830,2024-10-11,428,24,4,216.51,East
4831,2022-03-26,181,32,5,288.64,North
4832,2023-09-13,883,45,2,86.37,West
4833,2024-11-20,898,5,2,142.25,West
4834,2022-08-28,877,33,1,308.12,South
4835,2022-12-29,694,44,4,365.26,East
4836,2024-04-01,340,47,2,321.64,West
4837,2023-10-30,491,19,5,359.68,South
4838,2022-04-09,495,34,1,294.94,West
4839,2022-02-16,973,3,2,419.56,East
4840,2024-04-18,730,39,5,415.1,North
4841,2023-02-26,163,28,4,400.16,South
4842,2022-03-03,558,11,5,291.97,South
4843,2024-10-06,456,10,5,497.12,East
4844,2023-08-21,92,40,5,29.16,East
4845,2023-01-27,105,2,3,105.87,South
4846,2024-09-03,719,46,2,406.35,West
4847,2024-12-11,439,45,5,414.88,North
4848,2023-08-26,498,39,1,411.19,West
4849,2022-12-03,328,27,3,437.63,East
4850,2024-03-20,651,9,5,217.08,East
4851,2024-01-22,541,39,5,466.6,West
4852,2024-05-30,509,1,2,112.49,East
4853,2023-09-27,251,33,3,469.1,East
4854,2022-09-11,965,38,5,282.77,South
4855,2022-01-20,191,33,5,90.3,South
4856,2023-06-12,47,48,4,370.68,West
4857,2023-01-11,879,3,1,154.98,East
4858,2022-06-15,251,32,1,118.02,East
4859,2024-05-10,775,13,2,94.32,North
4860,2023-09-09,885,21,3,24.41,East
4861,2023-09-04,64,4,5,384.68,West
4862,2023-05-18,850,17,3,248.39,North
4863,2024-07-01,320,42,2,489.58,North
4864,2022-03-20,860,4,4,225.24,East
4865,2023-08-08,780,20,2,423.24,West
4866,2023-11-19,524,12,1,484.37,East
4867,2023-01-31,292,26,4,21.01,East
4868,2023-02-06,29,45,5,61.61,North
4869,2024-09-01,651,36,2,180.45,South
4870,2022-08-12,437,16,3,436.36,North
4871,2023-06-02,966,7,3,420.6,East
4872,2023-09-26,597,33,1,189.7,West
4873,2022-08-24,586,48,1,107.95,North
4874,2022-04-26,763,2,1,403.14,South
4875,2022-08-14,736,33,1,302.49,West
4876,2022-08-18,47,14,5,25.48,South
4877,2022-07-01,417,20,4,404.07,North
4878,2022-07-29,593,37,1,478.91,West
4879,2022-04-06,451,27,2,30.62,North
4880,2024-06-12,633,47,5,150.08,East
4881,2024-01-26,555,42,4,411.54,South
4882,2023-02-19,658,21,5,296.48,North
4883,2023-01-29,74,2,3,494.78,West
4884,2023-11-27,53,43,5,458.6,North
4885,2024-04-23,233,16,5,97.35,North
4886,2023-08-27,807,19,3,340.27,North
4887,2023-08-05,875,4,3,330.11,East
4888,2022-05-13,200,10,3,64.32,East
4889,2024-03-01,674,22,5,53.86,North
4890,2023-10-11,549,12,3,289.03,West
4891,2022-08-09,937,2,1,207.46,West
4892,2024-09-02,97,2,2,277.27,West
4893,2024-12-05,49,41,2,127.03,East
4894,2024-02-27,896,44,3,282.76,North
4895,2023-11-22,522,34,4,197.86,West
4896,2022-02-08,40,18,5,444.89,North
4897,2023-11-21,914,16,2,159.98,South
4898,2022-06-11,153,19,1,436.71,South
4899,2022-06-10,106,47,4,201.1,West
4900,2024-12-13,553,25,4,293.3,West
4901,2024-11-23,676,30,1,150.32,West
4902,2022-08-30,770,48,5,406.45,East
4903,2024-08-24,211,6,5,423.39,West
4904,2024-06-08,202,27,3,406.43,North
4905,2022-04-23,433,15,1,323.52,West
4906,2024-10-10,707,31,1,159.34,West
4907,2022-11-14,565,44,1,321.88,West
4908,2022-01-23,147,22,3,480.16,East
4909,2024-04-03,499,12,2,327.71,West
4910,2023-12-02,282,10,5,478.63,South
4911,2024-10-15,310,21,3,159.24,East
4912,2024-12-03,755,47,3,424.54,North
4913,2022-05-08,51,31,3,362.05,East
4914,2024-05-25,495,36,1,411.41,North
4915,2022-06-07,409,10,3,358.27,South
4916,2024-04-06,626,19,2,245.38,West
4917,2024-05-01,273,23,4,346.42,South
4918,2023-05-27,458,46,3,466.72,East
4919,2022-02-14,120,10,2,214.6,East
4920,2022-08-07,701,49,1,476.36,North
4921,2023-03-19,46,27,4,34.21,East
4922,2022-11-11,243,43,5,16.94,East
4923,2022-06-26,311,50,5,251.96,North
4924,2022-08-16,562,2,1,425.77,South
4925,2022-09-24,331,11,1,131.44,East
4926,2024-05-19,11,8,5,349.78,West
4927,2024-04-17,908,19,1,277.98,East
4928,2023-05-04,424,16,5,152.49,South
4929,2023-12-03,48,4,1,150.04,North
4930,2023-11-18,377,14,5,45.91,East
4931,2024-09-22,568,22,2,272.74,North
4932,2022-12-23,8,17,1,230.57,East
4933,2024-05-21,984,43,5,151.82,West
4934,2022-07-23,526,26,1,485.51,North
4935,2023-07-06,727,35,5,411.05,West
4936,2022-11-19,370,36,5,267.23,East
4937,2023-08-17,440,45,4,265.64,North
4938,2022-06-30,757,49,1,104.87,North
4939,2023-05-14,566,30,2,328.07,East
4940,2022-03-24,484,21,3,477.28,East
4941,2022-10-30,273,20,3,450.16,West
4942,2022-09-19,941,42,1,51.54,East
4943,2024-02-23,901,26,5,36.02,East
4944,2024-07-02,131,12,5,481.01,South
4945,2023-11-23,521,8,2,107.95,East
4946,2024-08-01,724,35,1,279.7,North
4947,2023-11-14,634,29,3,46.61,East
4948,2023-11-20,114,42,2,423.22,West
4949,2023-01-31,532,7,1,67.75,East
4950,2024-04-18,499,10,1,325.44,South
4951,2024-05-27,339,39,1,37.75,South
4952,2024-04-02,21,50,4,86.77,South
4953,2022-02-18,720,20,2,260.95,North
4954,2024-02-28,33,28,1,32.39,South
4955,2022-10-20,133,14,2,105.85,West
4956,2023-06-20,920,12,3,76.72,South
4957,2022-11-07,703,8,1,29.88,West
4958,2023-06-21,975,7,5,485.79,East
4959,2023-10-01,26,5,1,230.58,North
4960,2022-08-22,364,1,1,430.88,East
4961,2023-08-28,601,47,2,185.53,West
4962,2022-04-04,92,9,2,30.87,North
4963,2022-11-23,545,44,4,350.87,West
4964,2022-08-13,238,18,1,28.99,North
4965,2024-08-24,18,43,3,280.86,South
4966,2024-06-08,274,42,2,78.16,East
4967,2022-01-11,934,10,4,338.7,South
4968,2024-11-01,289,50,5,447.42,North
4969,2022-02-04,27,1,5,478.32,West
4970,2023-03-23,817,20,4,268.61,North
4971,2023-03-17,434,43,5,271.02,North
4972,2023-10-15,911,29,1,28.76,South
4973,2023-08-18,108,2,2,387.24,North
4974,2022-08-17,973,26,3,478.54,East
4975,2022-12-10,948,11,5,224.73,East
4976,2024-09-15,738,25,1,398.91,South
4977,2024-06-27,324,34,2,400.75,South
4978,2023-06-11,867,41,1,394.99,East
4979,2022-03-16,531,1,1,381.75,South
4980,2022-07-15,735,31,2,115.4,East
4981,2022-01-29,793,38,5,378.2,East
4982,2023-12-07,104,22,5,80.75,South
4983,2024-10-17,844,2,1,359.13,West
4984,2022-01-16,332,47,4,11.73,South
4985,2024-03-15,362,1,5,460.22,West
4986,2024-07-28,921,24,1,415.42,South
4987,2024-08-24,289,50,3,344.65,East
4988,2022-08-17,444,36,3,56.29,West
4989,2024-08-19,37,45,4,414.24,South
4990,2023-12-16,348,36,1,438.84,South
4991,2024-09-10,892,47,3,347.11,East
4992,2023-07-27,756,34,5,488.18,West
4993,2023-09-07,43,9,1,55.51,South
4994,2022-11-22,126,12,4,357.24,North
4995,2024-05-24,9,46,4,267.15,North
4996,2022-12-25,526,20,5,81.35,South
4997,2022-11-20,131,4,3,332.62,East
4998,2022-06-14,325,15,3,401.77,East
4999,2024-03-08,184,4,4,90.73,South
5000,2023-03-31,282,5,2,398.81,South
5001,2022-07-12,895,10,4,55.56,East
5002,2023-09-19,53,44,4,299.79,East
5003,2023-06-14,553,44,1,401.25,East
5004,2024-10-30,850,40,5,81.52,South
5005,2022-04-02,870,36,1,290.04,East
5006,2022-05-19,533,35,4,218.19,South
5007,2023-04-26,377,1,1,307.56,West
5008,2023-03-25,295,18,3,217.87,North
5009,2024-05-18,208,31,4,132.95,West
5010,2022-12-06,1000,46,3,134.37,North
5011,2024-12-11,663,49,3,433.7,South
5012,2023-04-11,477,6,5,86.66,South
5013,2023-12-19,970,6,3,70.33,West
5014,2024-03-09,954,42,1,57.57,South
5015,2023-04-20,69,19,1,46.34,South
5016,2023-02-05,843,32,2,17.1,East
5017,2023-08-28,925,42,5,88.6,West
5018,2024-07-20,830,30,2,104.44,North
5019,2024-09-23,437,26,3,142.16,West
5020,2024-07-10,301,3,4,70.78,South
5021,2024-03-31,27,33,1,56.14,South
5022,2023-10-19,628,50,4,275.32,West
5023,2023-08-21,930,31,2,362.16,South
5024,2023-05-29,654,47,2,318.79,South
5025,2024-10-26,553,20,1,282.79,South
5026,2023-05-15,106,4,2,225.88,East
5027,2023-12-18,586,32,4,320.65,South
5028,2023-08-24,572,18,2,451.91,South
5029,2023-10-28,810,10,4,317.44,South
5030,2023-04-13,634,22,3,39.82,South
5031,2022-06-10,947,17,5,289.51,South
5032,2022-09-27,715,42,1,266.87,South
5033,2024-12-15,11,4,2,231.49,South
5034,2022-08-16,931,37,1,288.71,North
5035,2024-04-28,659,7,2,339.58,West
5036,2022-05-29,216,8,3,28.26,North
5037,2024-12-05,886,1,4,245.3,South
5038,2023-09-24,321,8,1,410.44,West
5039,2023-02-17,460,19,3,270.08,North
5040,2023-06-04,957,17,3,43.25,West
5041,2023-01-22,815,41,5,389.78,South
5042,2022-10-02,526,48,3,471.25,West
5043,2022-12-19,579,9,5,427.4,West
5044,2024-12-25,692,16,3,187.66,West
5045,2023-08-21,877,45,4,272.06,West
5046,2023-07-12,754,37,3,299.74,South
5047,2022-04-23,160,27,4,360.74,East
5048,2022-05-21,464,2,2,336.37,East
5049,2023-12-31,998,36,3,107.55,West
5050,2023-08-12,522,12,3,423.09,South
5051,2023-02-15,636,50,2,426.1,South
5052,2023-01-12,273,35,5,208.13,East
5053,2024-01-21,241,31,4,74.15,South
5054,2023-09-19,936,19,2,308.2,West
5055,2024-09-21,964,26,2,185.06,West
5056,2023-12-04,959,36,1,373.28,East
5057,2023-04-07,655,4,2,164.67,South
5058,2022-01-12,865,48,5,138.87,West
5059,2023-04-22,167,43,5,435.18,East
5060,2024-07-27,569,31,5,311.75,North
5061,2023-02-05,650,13,4,52.14,East
5062,2024-03-18,327,43,4,347.79,South
5063,2022-06-26,865,39,3,378.84,North
5064,2022-02-26,529,46,2,125.25,West
5065,2023-03-24,844,4,5,484.15,South
5066,2022-07-22,273,40,2,192.7,West
5067,2024-01-08,879,44,3,470.88,East
5068,2022-07-21,376,13,3,153.87,South
5069,2022-12-29,912,41,5,308.51,North
5070,2024-06-10,375,9,2,263.61,North
5071,2023-03-30,334,2,3,496.16,West
5072,2022-12-22,3,35,1,210.09,West
5073,2022-08-04,243,12,4,97.85,East
5074,2024-08-29,620,17,2,418.27,West
5075,2023-07-09,51,4,5,30.6,South
5076,2024-06-05,882,14,3,443.63,North
5077,2022-01-23,350,21,3,64.19,South
5078,2022-06-04,174,41,3,290.29,East
5079,2022-09-06,116,8,4,359.57,North
5080,2024-01-19,695,33,2,174.8,West
5081,2024-03-15,361,45,3,423.92,North
5082,2022-05-14,355,28,4,300.92,East
5083,2022-11-17,666,3,1,203.63,West
5084,2023-01-25,759,14,2,169.43,North
5085,2023-03-10,76,19,5,64.88,North
5086,2024-11-11,927,6,2,323.78,North
5087,2024-05-22,756,36,3,188.38,West
5088,2024-05-07,81,20,5,167.07,East
5089,2022-02-20,229,1,2,475.47,North
5090,2022-06-25,72,10,5,143.67,South
5091,2024-05-19,403,13,2,439.52,West
5092,2022-09-10,218,12,1,487.7,West
5093,2024-08-23,452,11,1,413.14,North
5094,2024-01-09,911,36,1,19.56,North
5095,2022-10-29,755,17,2,435.63,North
5096,2023-07-02,367,47,5,114.57,East
5097,2023-12-17,826,29,1,183.11,West
5098,2024-02-18,590,3,4,495.88,South
5099,2022-09-25,670,29,4,208.44,East
5100,2024-10-06,560,10,1,330.87,East
5101,2023-07-05,312,46,1,162.25,West
5102,2022-11-10,298,19,3,191.02,North
5103,2022-07-03,24,4,4,302.84,East
5104,2023-12-14,110,46,4,474.66,North
5105,2022-05-08,52,38,1,148.4,West
5106,2023-12-01,939,12,3,131.21,South
5107,2023-01-21,290,31,5,22.87,South
5108,2022-09-28,444,2,3,109.03,South
5109,2024-03-21,467,49,3,138.58,North
5110,2023-02-19,259,1,4,40.81,East
5111,2022-07-17,324,17,1,286.17,South
5112,2024-12-15,651,25,1,72.11,East
5113,2024-04-10,909,5,1,260.43,South
5114,2023-09-20,818,48,3,102.6,North
5115,2023-08-27,338,14,3,468.51,North
5116,2024-12-16,787,10,2,160.48,North
5117,2024-10-06,556,21,5,55.53,South
5118,2022-03-12,929,25,2,419.72,East
5119,2024-06-29,422,35,5,207.0,North
5120,2023-08-17,259,3,2,411.86,East
5121,2023-08-23,625,18,2,163.12,East
5122,2023-05-29,739,50,2,255.02,South
5123,2022-03-25,65,36,2,228.23,East
5124,2024-09-20,163,39,3,283.37,North
5125,2024-12-02,164,33,5,206.81,West
5126,2024-04-18,678,48,2,253.43,West
5127,2023-08-29,39,17,2,342.87,North
5128,2024-03-20,665,40,1,213.19,East
5129,2022-05-13,320,6,3,345.36,West
5130,2024-12-24,360,34,4,360.01,West
5131,2022-10-17,269,26,1,376.97,North
5132,2023-01-11,324,42,4,240.76,West
5133,2024-02-08,326,31,2,11.86,South
5134,2023-04-12,587,49,5,379.22,North
5135,2023-04-16,257,28,4,455.45,East
5136,2022-05-29,200,36,4,329.78,West
5137,2022-03-29,438,13,4,267.03,East
5138,2023-01-31,610,21,5,284.2,East
5139,2024-02-29,104,26,1,324.0,East
5140,2024-05-14,372,31,3,499.28,South
5141,2022-01-24,905,16,5,40.41,West
5142,2024-08-13,164,31,1,20.38,West
5143,2022-11-07,113,13,2,482.44,West
5144,2023-10-26,615,30,1,225.83,East
5145,2023-03-14,549,32,4,310.05,North
5146,2023-12-07,106,5,1,379.19,West
5147,2023-02-26,699,12,1,373.63,West
5148,2022-11-17,364,39,2,327.13,South
5149,2023-08-10,21,41,2,241.23,North
5150,2024-08-04,660,37,1,292.28,West
5151,2024-04-28,998,4,5,367.53,East
5152,2022-02-11,129,42,2,426.9,South
5153,2024-07-27,483,48,4,72.38,South
5154,2023-01-22,699,43,5,146.2,North
5155,2024-06-28,796,29,1,204.82,West
5156,2023-12-17,199,41,4,336.09,West
5157,2023-03-07,747,5,4,203.88,West
5158,2023-07-08,952,11,5,127.05,North
5159,2024-03-10,620,30,1,26.24,East
5160,2023-03-02,521,9,4,422.83,South
5161,2022-01-26,961,49,2,215.28,West
5162,2023-01-20,420,28,2,171.32,West
5163,2022-02-25,226,22,5,270.1,West
5164,2023-09-26,930,11,2,70.23,East
5165,2022-04-16,209,21,3,204.71,South
5166,2024-04-28,245,6,1,378.38,West
5167,2023-11-01,288,26,4,370.7,North
5168,2023-01-11,66,16,4,388.23,West
5169,2024-01-13,868,14,5,239.03,East
5170,2024-08-24,153,35,5,190.77,West
5171,2022-11-04,491,42,4,417.41,South
5172,2022-04-01,435,36,2,94.91,North
5173,2024-03-12,703,22,5,365.32,North
5174,2022-04-20,218,2,3,445.09,East
5175,2023-08-08,429,13,5,150.21,East
5176,2022-12-06,502,11,2,106.92,South
5177,2024-09-05,666,12,1,261.14,West
5178,2022-12-22,789,33,3,116.03,East
5179,2022-06-17,594,22,5,436.68,North
5180,2023-07-11,221,9,1,129.76,East
5181,2024-06-23,435,44,1,163.84,West
5182,2022-04-15,280,7,4,445.33,West
5183,2022-05-30,623,17,2,110.75,West
5184,2022-05-26,92,10,4,443.54,West
5185,2023-12-17,524,38,2,112.8,East
5186,2024-05-23,139,39,1,456.78,West
5187,2022-10-26,667,46,5,165.64,West
5188,2023-10-08,23,25,2,130.65,South
5189,2023-12-24,417,27,2,243.82,South
5190,2024-12-07,976,30,1,190.92,North
5191,2023-09-30,732,30,3,108.86,West
5192,2022-08-27,348,43,1,175.79,North
5193,2024-10-27,237,34,1,359.48,East
5194,2023-04-09,765,33,2,417.63,South
5195,2023-03-29,934,32,1,412.17,South
5196,2024-02-23,183,42,4,380.84,West
5197,2024-06-15,508,12,1,12.66,North
5198,2023-01-06,198,41,5,219.04,South
5199,2023-05-02,682,23,1,92.8,East
5200,2022-06-14,123,29,1,46.0,South
5201,2022-07-11,925,43,5,370.58,North
5202,2023-12-31,546,1,3,398.81,South
5203,2022-08-02,381,20,3,409.16,South
5204,2023-07-28,825,10,3,446.25,North
5205,2024-08-14,515,19,4,299.12,East
5206,2023-01-16,6,23,5,499.08,West
5207,2023-11-04,304,21,4,247.02,East
5208,2024-03-08,614,43,4,442.91,North
5209,2022-08-27,192,35,4,65.34,West
5210,2023-12-01,376,48,5,82.97,South
5211,2023-05-20,525,32,2,299.27,South
5212,2022-07-21,36,10,2,70.83,North
5213,2024-07-08,975,2,3,46.9,East
5214,2022-02-06,70,36,4,106.07,East
5215,2023-10-06,289,48,3,395.89,East
5216,2024-02-04,105,6,4,464.45,West
5217,2023-12-07,716,43,3,173.4,East
5218,2023-06-29,313,17,1,487.63,East
5219,2023-06-24,55,15,5,406.68,East
5220,2024-10-13,107,36,4,120.79,West
5221,2023-01-29,653,24,4,297.2,East
5222,2024-04-12,737,40,4,491.08,West
5223,2024-12-01,307,29,5,425.91,West
5224,2023-08-20,860,50,1,188.05,North
5225,2023-01-28,821,14,2,160.1,South
5226,2023-12-01,36,2,5,411.43,East
5227,2023-03-17,133,48,1,279.09,South
5228,2024-07-06,887,22,3,90.09,West
5229,2022-11-16,25,47,4,170.64,West
5230,2023-07-07,849,6,4,334.29,North
5231,2024-12-30,37,9,2,85.05,West
5232,2023-07-22,19,12,3,352.37,North
5233,2024-07-07,35,42,1,357.87,South
5234,2022-08-24,363,39,3,142.67,West
5235,2024-09-13,418,5,3,205.03,North
5236,2024-10-29,822,40,2,468.37,West
5237,2022-03-01,430,44,1,377.1,North
5238,2024-06-11,518,1,2,396.03,North
5239,2022-08-13,467,10,1,262.97,South
5240,2023-12-01,897,11,5,114.44,East
